sku,Name,Brand,Categories,Wholesale,Retail,Description,Images,Length,Width,Height
CLA-421-291,BARREL ROLL,Caracole,Furniture > Dining > Dining Chairs,359,718,"Luxe, yet livable in a taupe-colored performance velvet, this sculptural chair introduces a fun, contemporary style to dining room interiors. Its clean modern design features a soft curve to the back and seat, with hidden casters for ease of movement to and from the table. More than a dinner seat, it also pairs exceptionally well with desks and vanities.","CLA-421-291-1.jpg,CLA-421-291-2.jpg,CLA-421-291-3.jpg,CLA-421-291-4.jpg,CLA-421-291-5.jpg",21W x 24.5D x 33H,,
CLA-422-272,TALL ORDER ARM CHAIR,Caracole,Furniture > Dining > Dining Chairs,403,806,"With gently sloping arms and a tall tapering back, this arm chair invites gazing and gathering with guests. Dressed in a lustrous basketweave fabric with a complementing beige welt that subtly frames its elegant silhouette. An exposed wood frame and legs finished in Stardust add a classic detail with a touch of luxe.","CLA-422-272-1.jpg,CLA-422-272-2.jpg,CLA-422-272-3.jpg,CLA-422-272-4.jpg,CLA-422-272-5.jpg",23W x 25.75D x 43H,,
CLA-422-275,LADY GREY ARM CHAIR,Caracole,Furniture > Dining > Dining Chairs,458,916,"An ever-elegant dining companion, the Lady Grey arm chair is dressed in an easy-care, ottoman weave fabric with a subtle, tri-color pinstripe pattern. Its sleek silhouette is defined by a tall back and gently sloping arms, accentuated by an exposed wood frame in a Creme de la Creme finish. The perfect complement to our oval-shaped Coronet dining table.","CLA-422-275-1.jpg,CLA-422-275-2.jpg,CLA-422-275-3.jpg,CLA-422-275-4.jpg,CLA-422-275-5.jpg",23.25W x 25.75D x 43H,,
CLA-422-281,FIRST CHAIR,Caracole,Furniture > Dining > Dining Chairs,358,716,"PRODUCT OVERVIEW:
Leading with style and distinction, this dining chair calls to mind the graceful lines of a finely tuned musical instrument. Elegantly dressed in an ivory chenille fabric, it introduces a subtle pattern with an upholstered back and seat framed in Dark Chocolate, and gently curving front legs capped in Deep Bronze metal ferrules.
FEATURES:
Upholstered seat, seat front and seat back.
Frame in Dark Chocolate.
Metal ferrules in Deep Bonze.
Chairs are individually priced.
Chairs are packaged and sold 2 per carton.
Ships KD.","CLA-422-281-1.jpg,CLA-422-281-2.jpg,CLA-422-281-3.jpg,CLA-422-281-4.jpg,CLA-422-281-5.jpg",23.25W x 25.75D x 43H,,
CLA-422-282,TALL ORDER SIDE CHAIR,Caracole,Furniture > Dining > Dining Chairs,373,746,"With graceful curves and a tall tapering back, this side chair invites gazing and gathering with guests. Dressed in a lustrous basketweave fabric with a complementing beige welt that subtly frames its elegant silhouette. An exposed wood frame and legs finished in Stardust add a classic detail with a touch of luxe.","CLA-422-282-1.jpg,CLA-422-282-2.jpg,CLA-422-282-3.jpg,CLA-422-282-4.jpg,CLA-422-282-5.jpg",21W x 25D x 43H,,
CLA-422-283,CHERUB SIDE CHAIR,Caracole,Furniture > Dining > Dining Chairs,330,660,"FEATURES:
Upholstered chair.
Legs in Matte Pearl.
Front metal ferrules in Whisper of Gold.","CLA-422-283-1.jpg,CLA-422-283-2.jpg,CLA-422-283-3.jpg,CLA-422-283-4.jpg,CLA-422-283-5.jpg",19.5W x 21.75D x 40.25H,,
CLA-422-284,STRATA,Caracole,Furniture > Dining > Dining Chairs,301,602,"PRODUCT OVERVIEW:
Delicately scaled with a subtle curve to its open back, this upholstered chair makes an elegant statement from dining table to vanity or desk. Finely tailored in an inviting ivory woven, it lends tactile appeal and a hint of shimmer in a Sparkling Argent finish. Conical front legs are capped in Deep Bronze metal ferrules for added contrast and a note of distinction.
FEATURES:
Upholstered chair with open seat back.
Legs and exposed seat rail trim in Sparkling Argent.
Metal ferrules in Deep Bronze.","CLA-422-284-1.jpg,CLA-422-284-2.jpg,CLA-422-284-3.jpg,CLA-422-284-4.jpg,CLA-422-284-5.jpg",19.5W x 21.75D x 40.25H,,
CLA-422-285,LADY GREY SIDE CHAIR,Caracole,Furniture > Dining > Dining Chairs,385,770,"An ever-elegant dining companion, the Lady Grey chair is dressed in an easy-care, ottoman weave fabric with a subtle, tri-color pinstripe pattern. Its sleek silhouette is defined by a tall back and plush seat, accentuated by an exposed wood frame in a Creme de la Creme finish. The perfect complement to our oval-shaped Coronet dining table.","CLA-422-285-1.jpg,CLA-422-285-2.jpg,CLA-422-285-3.jpg,CLA-422-285-4.jpg,CLA-422-285-5.jpg",20W x 25.75D x 42H,,
CLA-422-291,NEXT COURSE,Caracole,Furniture > Dining > Dining Chairs,445,890,"Warm and welcoming in a silver textured woven, this dining chair invites guests to linger around the table. Comfortably curved with a refined barrel back, it features sloping slim arms, accentuated by a faceted post in a richly contrasting Dark Chocolate finish. A classic seating silhouette that compliments today's dining interiors with effortless elegance","CLA-422-291-1.jpg,CLA-422-291-2.jpg,CLA-422-291-3.jpg,CLA-422-291-4.jpg,CLA-422-291-5.jpg",24W x 26.75D x 34H,,
CON-ARMCHA-C05,WATCH MY BACK,Caracole,Furniture > Dining > Dining Chairs,995,1990,NA,"CON-ARMCHA-C05-1.jpg,CON-ARMCHA-C05-2.jpg",25W x 29.5D x 42.5H,,
CON-ARMCHA-C09,STERLING REPUTATION,Caracole,Furniture > Dining > Dining Chairs,1147,2294,NA,CON-ARMCHA-C09-1.jpg,25.5W x 27.75D x 39.25H,,
CON-ARMCHA-L09,STERLING REPUTATION-LEATHER,Caracole,Furniture > Dining > Dining Chairs,1721,3442,NA,CON-ARMCHA-L09-1.jpg,25.5W x 27.75D x 39.25H,,
CON-SIDCHA-003,A LA CARTE,Caracole,Furniture > Dining > Dining Chairs,520,1040,NA,"CON-SIDCHA-003-1.jpg,CON-SIDCHA-003-2.jpg,CON-SIDCHA-003-3.jpg,CON-SIDCHA-003-4.jpg",25.5W x 27.75D x 39.25H,,
CON-SIDCHA-C03,A LA CARTE,Caracole,Furniture > Dining > Dining Chairs,1214,2428,NA,CON-SIDCHA-C03-1.jpg,23W x 26.5D x 39H,,
CON-SIDCHA-L03,A LA CARTE - LEATHER,Caracole,Furniture > Dining > Dining Chairs,1780,3560,NA,CON-SIDCHA-L03-1.jpg,23W x 26.5D x 39H,,
M012-016-273CC,BANK OF ENGLAND,Caracole,Furniture > Dining > Dining Chairs,875,1750,NA,M012-016-273CC-1,23W x 22.75D x 35H,,
M012-016-273CL,BANK OF ENGLAND - LEATHER,Caracole,Furniture > Dining > Dining Chairs,1236,2472,NA,M012-016-273CL-1,23W x 22.75D x 35H,,
M012-016-284CC,UPTOWN DINING CHAIR,Caracole,Furniture > Dining > Dining Chairs,983,1966,"FEATURES:
Seat Width: 21.25 Seat Depth: 18.5 #9 optional nailhead trim accents. Nail trim on inside and outside back and around seat. Upholstered inside and outside back and tight seat.",M012-016-284CC-1,23.75W x 24.5D x 37.5H,,
M012-016-284CL,UPTOWN DINING CHAIR-LEATHER,Caracole,Furniture > Dining > Dining Chairs,1444,2888,"FEATURES:
Seat Width: 21.25 Seat Depth: 18.5 #9 optional nailhead trim accents. Nail trim on inside and outside back and around seat. Upholstered inside and outside back and tight seat.",M012-016-284CL-1,23.75W x 24.5D x 37.5H,,
M022-417-271,STREAMLINE ARM CHAIR,Caracole,Furniture > Dining > Dining Chairs,364,728,NA,"M022-417-271-1.jpg,M022-417-271-2.jpg,M022-417-271-3.jpg,M022-417-271-4.jpg,M022-417-271-5.jpg",23.75W x 24.5D x 37.5H,,
M102-419-271,EDGE ARM CHAIR,Caracole,Furniture > Dining > Dining Chairs,277,554,"Clean lines and exquisite tailoring define the simplified form of this elegant upholstered arm chair. A little bit edgy yet perfectly balanced, its presence is guaranteed to please. The bold lines of this chair's channeled seat and seat back convey architectural influences while ensuring hours of comfort for you and your guests. Notice how the bold Eclipse finish highlights its tapered legs, sleek arms and flowing silhouette. When it comes to choosing chairs to complement a statement dining table, this signature design speaks for itself.","M102-419-271-1.jpg,M102-419-271-2.jpg,M102-419-271-3.jpg,M102-419-271-4.jpg",23W x 24.75D x 36H,,
M102-419-272,VECTOR DINING CHAIR,Caracole,Furniture > Dining > Dining Chairs,343,686,"Trendsetting by nature, this visionary dining chair is destined to be a topic of conversation. Contemporary in form, it features a stylized silhouette balanced with understated details that create an intriguing visual. A rounded back and curved seat give this chair fluidity while providing contrast to the straight lines and vertical grain patterns of the collection's dining tables and accompanying pieces. Crafted in a bold Eclipse finish, this upholstered chair adds presence and luxurious comfort to any dining space'making it a smart choice for the design-savvy.","M102-419-272-1.jpg,M102-419-272-2.jpg,M102-419-272-3.jpg,M102-419-272-4.jpg",22W x 23D x 33.25H,,
M102-419-281,EDGE SIDE CHAIR,Caracole,Furniture > Dining > Dining Chairs,262,524,NA,"M102-419-281-1.jpg,M102-419-281-2.jpg,M102-419-281-3.jpg,M102-419-281-4.jpg,M102-419-281-5.jpg",22W x 23D x 33.25H,,
M112-019-274,REMIX WOVEN DINING CHAIR,Caracole,Furniture > Dining > Dining Chairs,344,688,"Mixing old and new, this remarkable chair is a visual expression of the best of both worlds. Its classic form is updated in luxe materials and intriguing textures to create a must-have piece for today's well-dressed dining room. The chair's metal frame wears a Bronzed Metal finish while elegantly woven black cording highlights the open space alongside each arm. An upholstered seat and seat back in an elegant neutral create a place ideally suited for hours of comfortable sitting and entertaining.","M112-019-274-1.jpg,M112-019-274-2.jpg,M112-019-274-3.jpg,M112-019-274-4.jpg,M112-019-274-5.jpg,M112-019-274-6.jpg",26W x 25D x 32H,,
M122-420-271,EXPRESSIONS ARM CHAIR,Caracole,Furniture > Dining > Dining Chairs,226,452,NA,"M122-420-271-1.jpg,M122-420-271-2.jpg,M122-420-271-3.jpg,M122-420-271-4.jpg,M122-420-271-5.jpg,M122-420-271-6.jpg,M122-420-271-7.jpg,M122-420-271-8.jpg,M122-420-271-9.jpg",26W x 25D x 32H,,
M132-421-271,LA MODA ARM CHAIR,Caracole,Furniture > Dining > Dining Chairs,375,750,NA,"M132-421-271-1.jpg,M132-421-271-2.jpg,M132-421-271-3.jpg,M132-421-271-4.jpg,M132-421-271-5.jpg",26W x 25D x 32H,,
M132-421-281,LA MODA SIDE CHAIR,Caracole,Furniture > Dining > Dining Chairs,270,540,"A simple, Euro-modern form with inviting curves, this side chair makes a high-fashion statement, from dining table to desk. Designed for comfort and everyday rituals, it's intricately tailored in a khaki-colored faux performance leather for a look that's luxurious and livable. Tall tapered legs complement its sophisticated shape and add a metallic accent in Smoked Stainless Steel paint.","M132-421-281-1.jpg,M132-421-281-2.jpg,M132-421-281-3.jpg,M132-421-281-4.jpg,M132-421-281-5.jpg,M132-421-281-6.jpg,M132-421-281-7.jpg,M132-421-281-8.jpg,M132-421-281-9.jpg,M132-421-281-10.jpg,M132-421-281-11.jpg",20W x 23.75D x 33H,,
SIG-017-281,THE URBANE DINING SIDE CHAIR,Caracole,Furniture > Dining > Dining Chairs,1394,2788,"The Urbane Dining Side Chair is a stylish reinterpretation of the ever-classic Klismos chair,
a popular chair style that dates back to Egyptian times. Ours is dressed up for high-style
entertaining in timelessly chic black and ivory. Offering the elegance of a tuxedo, its
comfortably curving wooden back is finished in Satin Ebony while the inside back and seat
are elegantly upholstered in a shimmering basketweave fabric in a lustrous Moonstone hue.
Majestic Gold frames the base of the chair and thin, contemporary tapered gold legs dress it
up for high-style entertaining.","SIG-017-281-1.jpg,SIG-017-281-2.jpg,SIG-017-281-3.jpg,SIG-017-281-4.jpg",21W x 25D x 37H,,
SIG-021-271,THE MASTERS DINING ARM CHAIR,Caracole,Furniture > Dining > Dining Chairs,772,1544,NA,"SIG-021-271-1.jpg,SIG-021-271-2.jpg,SIG-021-271-3.jpg,SIG-021-271-4.jpg,SIG-021-271-5.jpg",21W x 25D x 37H,,
SIG-021-281,THE MASTERS DINING SIDE CHAIR,Caracole,Furniture > Dining > Dining Chairs,685,1370,NA,"SIG-021-281-1.jpg,SIG-021-281-2.jpg,SIG-021-281-3.jpg,SIG-021-281-4.jpg,SIG-021-281-5.jpg",21W x 25D x 37H,,
SIG-416-282,SOPHISTICATES DINING CHAIR,Caracole,Furniture > Dining > Dining Chairs,990,1980,Haute couture finds its way into the equestrian elegance of this beautiful dining side chair. The high back of this softly winged chair is artfully tailored in cr'me velvet and beautifully appointed with a contemporary gold horseshoe handle at its top back. The gently curved wood legs are tipped with gold metal ferrules in the front. This is a sumptuous chair that pairs beautifully with traditional as well as contemporary dining settings.,"SIG-416-282-1.jpg,SIG-416-282-2.jpg,SIG-416-282-3.jpg,SIG-416-282-4.jpg,SIG-416-282-5.jpg",21.5W x 25.5D x 42H,,
SIG-416-283,THE ARISTOCRAT DINING CHAIR,Caracole,Furniture > Dining > Dining Chairs,1665,3330,Haute couture finds its way into the equestrian elegance of this beautiful dining side chair. The high back of this softly winged chair is artfully tailored in a quilted warm taupe leather and beautifully appointed with a contemporary gold horseshoe pull positioned at the top of the chair back. The gently curved wood legs are tipped with gold metal ferrules in the front. This is a sumptuous chair that will pair elegantly with any dining table.,"SIG-416-283-1.jpg,SIG-416-283-2.jpg,SIG-416-283-3.jpg,SIG-416-283-4.jpg,SIG-416-283-5.jpg,SIG-416-283-6.jpg,SIG-416-283-7.jpg,SIG-416-283-8.jpg,SIG-416-283-9.jpg,SIG-416-283-10.jpg,SIG-416-283-11.jpg",22W x 25.5D x 42.5H,,
SIG-418-271,THE OLAV DINING CHAIR,Caracole,Furniture > Dining > Dining Chairs,794,1588,"Neo-classical design elements give this distinctive chair a modern feeling while evoking a 1970s aesthetic. The angular legs are finished in a timeless Modern Walnut while a shapely barrel back is wrapped in Ebony Macassar. Designed to soften and balance the straight lines of classic dining room tables, this chic chair is nothing short of transformative. Its design features upholstery extending above its curved wooden back that offers visual interest and a hint of its exceptional comfort. The interior is upholstered in a soft, woven design featuring a retro-inspired charcoal and cream grid pattern. A masterful combination of contemporary European styling and timeless finishes make this chair the epitome of understated elegance.","SIG-418-271-1.jpg,SIG-418-271-2.jpg,SIG-418-271-3.jpg,SIG-418-271-4.jpg",23.5W x 24D x 34H,,
TRA-ARMCHA-006,CHIT-CHAT ARM,Caracole,Furniture > Dining > Dining Chairs,361,722,NA,"TRA-ARMCHA-006-1.jpg,TRA-ARMCHA-006-2.jpg,TRA-ARMCHA-006-3.jpg",23.5W x 24D x 34H,,
TRA-ARMCHA-022,MAY I JOIN YOU?,Caracole,Furniture > Dining > Dining Chairs,361,722,NA,"TRA-ARMCHA-022-1.jpg,TRA-ARMCHA-022-2.jpg,TRA-ARMCHA-022-3.jpg,TRA-ARMCHA-022-4.jpg",23.5W x 24D x 34H,,
TRA-ARMCHA-C06,CHIT-CHAT,Caracole,Furniture > Dining > Dining Chairs,837,1674,NA,TRA-ARMCHA-C06-1.jpg,24W x 24.5D x 39H,,
TRA-ARMCHA-L06,CHIT-CHAT - LEATHER,Caracole,Furniture > Dining > Dining Chairs,1157,2314,NA,TRA-ARMCHA-L06-1.jpg,24W x 24.5D x 39H,,
TRA-SIDCHA-006,CHIT-CHAT SIDE,Caracole,Furniture > Dining > Dining Chairs,342,684,NA,"TRA-SIDCHA-006-1.jpg,TRA-SIDCHA-006-2.jpg,TRA-SIDCHA-006-3.jpg,TRA-SIDCHA-006-4.jpg",24W x 24.5D x 39H,,
TRA-SIDCHA-022,MAY I JOIN YOU?,Caracole,Furniture > Dining > Dining Chairs,342,684,NA,"TRA-SIDCHA-022-1.jpg,TRA-SIDCHA-022-2.jpg,TRA-SIDCHA-022-3.jpg,TRA-SIDCHA-022-4.jpg",24W x 24.5D x 39H,,
